id,sentence,label,clean
4581,"""Any media (Audio/MIDI/Video) generator/consumer (be it an app or an hardware device) should be treated as a freely connectable node instead of an hardwired starting/ending point like today.""",1,media audio midi video gener consum hardwar devic should treat freeli connect node instead hardwir start end point like today
4660,"""The documentation indicates that it should be possible to provide an EnvironmentPermission for this to work but out of the box running this code in a UWP project never throws any of the listed exceptions if you don't specify the EnvironmentPermission.""",0,document indic that should possibl provid environmentpermiss thi work run thi code project never throw list except specifi environmentpermiss
4671,"""Simple usage of the DNS-SD API results in the DNS Client service crashing.""",0,simpl usag result client servic crash
4720,"""Extremely need password protected zipping and unzipping for universal app.""",1,extrem need password protect zip unzip univers
4771,"""It would be much like the Skype for desktop's small call window that comes up when you are in a call.""",0,would much like skype desktop small call window that come when call
4780,"""We'd be much happier if we could just avoid defining these macros entirely to avoid any possible issues.""",1,much happier could just avoid defin these macro entir avoid possibl issu
4820,"""An API that would take 5 minutes for someone to write up and save me a lot of coding""",0,that would take minut someon write save code
4833,"""PedestrianFeaturesVisible cannot be disabled if MapStyle is set to AerialWithRoads and cannot be enabled if is set to Aerial3DWithRoads.""",0,pedestrianfeaturesvis cannot disabl mapstyl aerialwithroad cannot enabl aerial dwithroad
4874,"""I belive it's critical to make the minimize maximize and close buttons customizable for building a refined UI.""",1,beliv critic make minim maxim close button customiz build refin
4945,"""WPF apps work much better when ngen'd.""",0,app work much better when ngen
4952,"""I liked the previous Dev Center where I could compare multiple apps on the same graph and just the look in general.""",0,like previou center where could compar multipl app same graph just look gener
4965,"""There should be a way to define them at once.""",0,there should defin them onc
4980,"""I'm sure making the interface public would save a number of developers a fair amount of effort and frustration.""",1,sure make interfac public would save number develop fair amount effort frustrat
5034,"""It worked fairly well on WP8.1 but now on W10M when you go to the start screen until the tile notification refreshes the live tile shows the default app tile.""",0,work fairli well when start screen until tile notif refresh live tile show default tile
5066,"""I know I can get server certificates from the server once the request is done but it should have to be done just before sending the info in the SAME request.""",0,know server certif from server onc request done should have done just befor send info same request
5110,"""Please enhance LaunchFolderAsync to accept any IStorageItem (file or folder) as the first argument.""",1,pleas enhanc launchfolderasync accept istorageitem file folder first argument
5114,"""Right now we can't able to assign ItemsSource to MapIcon in here map for universal apps please allow to bind so can have easy to implement the apps having multiple Map Icons loads from database.""",1,right abl assign itemssourc mapicon here univers app pleas allow bind have easi implement app have multipl icon load from databas
5117,"""We have to provide different versions of our client application at the same time as converted app in the store.""",0,have provid differ version client applic same time convert store
5133,"""For example if in the msi/ appx is added folder like Samples or Projects it cannot be found by the open/ save dialogs with set Initial Directory opened by the installed executable even if the folder is installed in the installed executable's folder.""",0,exampl appx ad folder like sampl project cannot found open save dialog with initi directori open instal execut even folder instal instal execut folder
5138,"""The new Notification access is awesome but is it possible to add Overlay UI andÊ ServicesÊ ( you will find it under accessibility settings in Android) to RS2.""",1,notif access awesom possibl overlay servic will find under access set android
5147,"""It will make UWP more powerful like win32 and also let dev make some powerful and useful apps likeÊ Universal CopyÊ and 'Native Clipboard .""",0,will make more power like also make some power use app like univers copi nativ clipboard
5157,"""There should be an option if the busness store settings that if checked will send the updated app to the New LOB apps section under manage apps.""",1,there should option bus store set that check will send updat app section under manag app
5179,"""I wish that garbage collection was optional for C# UWP apps.""",1,wish that garbag collect option app
5228,"""Add an easy to use and customizable Ribbon control like the ones found in the Office Mobile apps that scales on PCs to Phones.""",1,easi customiz ribbon control like one found offic mobil app that scale phone
5230,"""There should be a PowerShell prompt in Device Portal that lets me run extra commands.""",1,there should powershel prompt devic portal that let extra command
5231,"""It should be possible to create Visual Studio Centennial Project in WinForms WPF Win32 MFC etc which should also allow mixing of UWP Code (Like XAML UI) with full interop between native and UWP Platform.""",1,should possibl creat visual studio centenni project winform which should also allow mix code like xaml with full interop between nativ platform
5244,"""Ada 2012 has the ability to express pre- and post-conditions and add them in an easy manner; if these were to be put into the APIs you could block erroneous data from being passed into the API's function which in turn should make things more stable (or at least give more meaningful error-messages than 0x80072f8f 0x800f0906 0xc004f074 and the like).""",1,abil express post condit them easi manner these were into api could block erron data from be pass into function which turn should make thing more stabl least give more meaning error messag than like
5250,"""My suggestion is that Microsoft create an Cordova AdControl and Mediation plugin.""",1,suggest that microsoft creat cordova adcontrol mediat plugin
5312,"""We frequently need to automate tests that run as different test users so that we can test workflow etc.""",0,frequent need autom test that differ test user that test workflow
5365,"""Allow the developer to query Windows 10 Store with RESTfull API service.""",1,allow develop queri window store with restful servic
5375,"""Would be nice to have a market place where you can buy sample startersÊ themes and plugins from independent developers.""",1,would nice have market place where sampl starter theme plugin from independ develop
5379,"""Now that Microsoft has bought Xamarin integrated it in Visual Studio and made it free it would be awesome to replace Xamarin.Forms Xaml syntax with current UWP so that Devs can benefit from all the new rich features such as RelativePanel x:Bind Adaptive Triggers Live Visual Tree etc and also no learning curve for Xamarin.Forms-specific naming conventions (e.g StackLayout instead of StackPanel)""",1,that microsoft bought xamarin integr visual studio made free would awesom replac xamarin form xaml syntax with current that dev benefit from rich featur such relativepanel bind adapt trigger live visual tree also learn curv xamarin form specif name convent stacklayout instead stackpanel
5380,"""I'd like to see support for having winappdriver log to a local file as well as support for setting log levels.""",1,like support have winappdriv local file well support set level
5381,"""Would be nice to have a market place of beautifully designed apps submitted by independent developers.""",1,would nice have market place beauti design app submit independ develop
5403,"""please let me know when you will add more payment options.""",0,pleas know when will more payment option
5415,"""You could consider doing the same.""",0,could consid do same
5429,"""On the screen Select the features you want to install if I select the Windows Software Development Kit feature at the bottom it installs 1.6GB worth of stuff including headers libraries and source code.""",0,screen select featur want instal select window softwar develop featur bottom instal worth stuff includ header librari sourc code
5490,"""If there is no api to access this information enterprise application development with uwp becomes uninteresting.""",0,there access thi inform enterpris applic develop with becom uninterest
5492,"""Something that would really give the MapControl a leg up over ESRI would be the ability to create a ShapeFile object and pass it as a parameter to something like: MapElement.CreateElementsFromShapefile(shapefile) and get a list of MapElements that could be added to the map.""",1,someth that would realli give mapcontrol over esri would abil creat shapefil object pass paramet someth like mapel createelementsfromshapefil shapefil list mapel that could ad
5502,"""At least please provide app price conversion list between USD and local currency.""",1,least pleas provid price convers list between local currenc
5513,"""Think of foreign developers!""",0,think foreign develop
5571,"""It's better if we wake up early.""",0,better wake earli
5598,"""Since most of us don't have a trademark on app names this should be forced by the store (everybody will benefit with this Developers and Microsoft with a cleaner app store).""",1,sinc most have trademark name thi should forc store everybodi will benefit with thi develop microsoft with cleaner store
5633,"""Adding Disqus to the Windows Blog would be a great way to improve developer engagement and build the Windows Developer community.""",1,ad disqu window blog would great improv develop engag build window develop commun
5636,"""This suggestion is for the Windows Blog and is asking to improve its current commenting system by replacing it with Disqus: https://disqus.com/""",1,thi suggest window blog ask improv current comment system replac with disqu http disqu
5686,"""Trying to bind to a Uri will either throw an exception or give a compiler error (I can't remember which) and certainly won't display an image.""",0,tri bind will either throw except give compil error rememb which certainli display imag
5688,"""You can write your own converter for System.Uri to an image source type but then you have to manually specify the converter on each binding plus you lose any (performance) tweaks MS may have made in their own converter.""",0,write your convert system imag sourc type then have manual specifi convert each bind plu lose perform tweak have made their convert
5701,"""It might make sense to have another method alongside RequestVerificationAsync that allows consent verification via PIN or password but there needs to be a way to request biometric-only consent verification.""",1,might make sens have anoth method alongsid requestverificationasync that allow consent verif password there need request biometr onli consent verif
5726,"""Would be great to have these bugs fixed soon.""",0,would great have these bug fix soon
5856,"""For older browser that do not fully support ES6 the code could be transpiled into ES5 by babeljs traceur etc.""",1,older browser that fulli support code could transpil into babelj traceur
5879,"""However it would be even better if it allowed users with the developer role to create app packages in Visual Studio.""",1,howev would even better allow user with develop role creat packag visual studio
5889,"""I would expect the store to be capable of searching the partial words also or may be give an advance search option where people can tell where the word should be searched.""",1,would expect store capabl search partial word also give advanc search option where peopl tell where word should search
6057,"""The only workaround provided by MSFT is to manually periodically wake up and reschedule a bunch of notifications ahead of time.""",0,onli workaround provid msft manual period wake reschedul bunch notif ahead time
6081,"""If Microsoft really wants to get into the IOT they should really support version 4.2 with IPv6 communication over Bluetooth""",1,microsoft realli want into they should realli support version with commun over bluetooth
6109,"""Start typing something in the search tab and try to scroll to the bottom most element while the inputpane is open you cant see the last element.""",0,start type someth search scroll bottom most element while inputpan open cant last element
6138,"""How to you intend your Surface Pro users to keep the Surface steady with one hand while taking a look at the small preview and clicking on a small button with the other hand?""",0,intend your surfac user keep surfac steadi with hand while take look small preview click small button with other hand
6170,"""I have some great ideas and working on this since some weeks and when I tried to implement scheduling I was surprised to see that this is not available on Windows.""",0,have some great idea work thi sinc some week when tri implement schedul surpris that thi avail window
6207,"""Please make support for setting set AutomationId on CoreWindows and MessageDialog!""",1,pleas make support set automationid corewindow messagedialog
6293,"""Another even better option instead of adding the edit extensibility would be adding an ""open withÉ"" option in the built-in photos app.""",1,anoth even better option instead ad edit extens would ad open with option built photo
6338,"""UWP really needs a way to handle master-details situations easily maybe something like UISplitViewController offered in iOS SDK""",1,realli need handl master detail situat easili mayb someth like uisplitviewcontrol offer
6370,"""This can give an app the false impression of being able to modify a non-app calendar (until a Save is attempted and fails with unauthorized exception).""",0,thi give fals impress be abl modifi calendar until save attempt fail with unauthor except
6383,"""Seeing as SplitView is a control used to divide content between and pane and content area it would make sense for SplitView to allow a PanePlacement.Top and PanePlacement.Bottom in addition to its current Left and Right parameters.""",1,see splitview control use divid content between pane content area would make sens splitview allow paneplac paneplac bottom addit current left right paramet
6405,"""I would like to recommend adding the ability to upload screenshots in 1080x1920 pixel size.""",1,would like recommend ad abil upload screenshot pixel size
6427,"""Would be really helpful to have FindAncestor API added just like in Silverlight 5 and WPF.""",1,would realli help have findancestor ad just like silverlight
6429,"""Back to how it was on the old dashboard would be ideal just a simple link to toggle between visible and hidden.""",1,back dashboard would ideal just simpl link toggl between visibl hidden
6437,"""I suggest these new maximum lengths: title 500 characters description 10000 characters (same as for app description).""",1,suggest these maximum length titl charact descript charact same descript
6447,"""You could also consider implementing this partially: for example allow inheritance only between managed WinRT classes and deriving managed classes from native WinRT classes.""",1,could also consid implement thi partial exampl allow inherit onli between manag winrt class deriv manag class from nativ winrt class
6453,"""Please modify like this.""",0,pleas modifi like thi
6455,"""You cannot submit any app during this period.""",0,cannot submit dure thi period
6460,"""If you have any question please contact support.""",0,have question pleas contact support
2,"""If we try to use one of those it answers with a parameter incorrect without any details.""",0,those answer with paramet incorrect without detail
10,"""Nevertheless user experience is very bad if the device state is always unknown upfront.""",0,nevertheless user experi veri devic state alway unknown upfront
61,"""Consistency could be ruined if every dev needs to handle manual markup especially as the UI Toolkit""",0,consist could ruin everi need handl manual markup especi toolkit
69,"""The Whiteboard app for example resizes graphic images with pinch/stretch because they have fixed aspect ratios.""",0,whiteboard exampl resiz graphic imag with pinch stretch becaus they have fix aspect ratio
73,"""Example code which registers a service using Windows' DNS-SD APIs:""",0,exampl code which regist servic use window api
80,"""For example: If i want to shut down or take a photo or search for dolphins or want to show the weather to the user or whatever from the uwp app itself.""",0,exampl want shut down take photo search dolphin want show weather user whatev from itself
81,"""This way the app is very robust and flexible.""",0,thi veri robust flexibl
99,"""This way as membership in a group changes the license assignment for app will automatically change.""",0,thi membership group chang licens assign will automat chang
105,"""Reason being I do my own 3d rendering without using DirectX for that video portion of my code just Locking the screen DirectDraw surface for it's parameters.""",0,reason be render without use directx that video portion code just lock screen directdraw surfac paramet
108,"""However there is no toolkit available for Affinity Designer (which is the only design program besides Adobe XD that is available in the Microsoft Store).""",0,howev there toolkit avail affin design which onli design program besid adob that avail microsoft store
125,"""The error is in error.""",0,error error
126,"""I'm okay with a friendly warning perhaps a glyph replacement?""",0,okay with friendli warn perhap glyph replac
136,"""Not only will this benefit both Microsoft and Samsung but put more power into the hands of the users and developers of both (which are many many people).""",0,onli will thi benefit both microsoft samsung more power into hand user develop both which mani mani peopl
140,"""Exactly as the title says.""",0,exactli titl say
156,"""Besides it will have a broader reach to consumers.""",0,besid will have broader reach consum
159,"""To wrap this up: I really have faith in what Microsoft and doing and Cortana while it needs improvement it can prove to be a great competitor that what's out in the market but being limited to few regions it just not useful and that sucks.""",0,wrap thi realli have faith what microsoft do cortana while need improv prove great competitor that what market be limit region just use that suck
169,"""I got several user feedback if I could provide a larger compact overlay.""",0,sever user feedback could provid larger compact overlay
174,"""Seems my users would prefer watching a video always-on-top with a larger size.""",0,seem user would prefer watch video alway with larger size
191,"""Currently to interact with a DataGrid's rows you must specify a SelectionChanged event.""",0,current interact with datagrid row must specifi selectionchang event
196,"""The WPF Grid control had a ShowGridLines property.""",0,grid control showgridlin properti
198,"""This property is missing in UWP.""",0,thi properti miss
211,"""It looks that it removes something from the folder but it cannot.""",0,look that remov someth from folder cannot
220,"""After a while the contents start moving but there is no way to move to the very top or very bottom using only the touchpad/mousewheel.""",0,after while content start move there move veri veri bottom use onli touchpad mousewheel
224,"""There seems to be a bug in DNS-SD where finished services are not actually getting unregistered.""",0,there seem where finish servic actual get unregist
258,"""I liked Windows 10 Version 1803.""",0,like window version
260,"""I would like to try 1809 or maybe some of the rest of you have.""",0,would like mayb some rest have
267,"""As a developer I am constantly dropping new packages into the Dev Dashboard.""",0,develop constantli drop packag into dashboard
270,"""Bonus: The cancel button on the upload operation doesn't appear to function either.""",0,bonu cancel button upload oper doesn appear function either
276,"""As an early adopter of the platform I have a number of test apps and/or games.""",0,earli adopt platform have number test app game
281,"""Some of these users are dirtbags and send me garbage feedback like asdfasdfasdf.""",0,some these user dirtbag send garbag feedback like asdfasdfasdf
287,"""(I also created a few test groups I can't delete in the past as part of my exploration of the dashboard.)""",0,also creat test group delet past part explor dashboard
295,"""The page indicates Duplicate email addresses will be removed yet when I paste in duplicate email addresses they remain.""",0,page indic duplic email address will remov when past duplic email address they remain
325,"""Press button Show selected view as standalone and app is chrashing.""",0,press button show select view standalon chrash
326,"""What is the problem?""",0,what problem
333,"""I'm currently using a controller mapper like Xpadder and JoyXoff with my Xbox 360 controller.""",0,current use control mapper like xpadder joyxoff with xbox control
344,"""The latest OS update to the HoloLens 17134 is missing key features for the Commercial Suite such as Kiosk Mode and others.""",0,latest updat hololen miss featur commerci suit such kiosk mode other
353,"""Your recent upgrade keep killing dwm.exe which it's caused display driver to died.""",0,your recent upgrad keep kill which caus display driver die
356,"""Most of us don't give a care about Apple features we just want controllable situation and not wasting our time trying to delete virus that you recently given to us.""",0,most give care about appl featur just want control situat wast time tri delet viru that recent given
363,"""No info regarding last update.""",0,info regard last updat
6513,"""When you registered with wrong account you need to contact Microsoft support and cancel it and needs to signup with correct Microsoft account again.""",0,when regist with wrong account need contact microsoft support cancel need signup with correct microsoft account again
6534,"""Allow rotation/scaling of MapIcons so that they stick relative to when the map is rotated.""",1,allow rotat scale mapicon that they stick rel when rotat
6538,"""Also would like to place triggers at oom levels but that is a seperate issue.""",1,also would like place trigger level that seper issu
6540,"""It would be especially powerful and useful to be able to access the DOM that is in the currently loaded page of the WebView control and have full control over querying it and even modifying it if necessary.""",1,would especi power use abl access that current load page webview control have full control over queri even modifi necessari
6556,"""If all 3 variations could be merged I think most developers would be able to adjust to it and there would be less confusion in the future.""",1,variat could merg think most develop would abl adjust there would less confus futur
6575,"""The best answer would be to simply exempt installed web apps from the group policy defaults for web pages.""",1,best answer would simpli exempt instal app from group polici default page
6584,"""And our customers would LOVE to be able to install these apps without having to install Firefox or Chrome first.""",1,custom would love abl instal these app without have instal firefox chrome first
6603,"""For exemple the close button could be a top right triangle or larger cube.""",1,exempl close button could right triangl larger cube
6635,"""The old format of showing up to 8 screen shots side by side would give a user a better feel for the app as a whole.""",1,format show screen shot side side would give user better feel whole
6647,"""Another suggestion is to add another section at the bottom - showing related apps - as long as they meet a certain review standard - to promote cross visibility.""",1,anoth suggest anoth section bottom show relat app long they meet certain review standard promot cross visibl
6672,"""We would prefer it either to show the app's page in the store or to not be included in the results at all if it appears to create an error.""",1,would prefer either show page store includ result appear creat error
6680,"""I think you should provide the option to capture audio with an external mic via the 3.5mm jack(and not through a bluethooth external mic).""",1,think should provid option captur audio with extern jack through bluethooth extern
6683,"""When running a small SSD for your C drive the emulators can take up a large amount of space so it would be nice to move them to a second hard drive.""",1,when run small your drive emul take larg amount space would nice move them second hard drive
6709,"""please make the theme beautiful by making the icons 4d.""",1,pleas make theme beauti make icon
6719,"""instead of tiles  we want something attractive for instance Windows style icons more than 3 initial screens customized task-bar the action and notification center should be glass style or in customized transparency style.""",1,instead tile want someth attract instanc window style icon more than initi screen custom task action notif center should glass style custom transpar style
367,Unfortunately the API does not support that (e.g. it logs off account 1 when logging into account 2).,0,unfortun doe support that log account when log into account
369,API uses a WebView-based auth.,0,use webview base auth
371,There are a lot of ms-settings:*** commands to launch different settings pages from code on HoloLens but there is no way to call the utilities page under the sysem settings.,0,there set command launch differ set page from code hololen there call util page under sysem set
373,Our primary UWP app is currently compiled as x86 only because there are some limitations of C++ libs we use.,0,primari current compil onli becaus there some limit lib
374,We've discovered just today that WebGL does not work in WebView in UWP apps compiled as x86 on Windows 10 1803.,0,discov just today that webgl doe work webview app compil window
375,Any idea if this will be fixed in a cummulative update?,0,idea thi will fix cummul updat
377,When using MenyFlyout.ShowAt(FrameworkElement Point) with MenuFlyoutPresenter Style with rounded corners or other semitransparency unwanted white background is shown under it in Windows 10 1803.,0,when use menyflyout showat frameworkel point with menuflyoutpresent style with round corner other semitranspar unwant white background shown under window
378,This was not happening before on Windows 10 1709 or earlier.,0,thi happen befor window earlier
379,Our app is using MenuFlyout with shadow effect a lot so it's causing us lot of headache right now.,0,use menuflyout with shadow effect caus headach right
380,The TreeView (from Windows Update 1803) lacks the possibility to select a ceirtain TreeViewNode from code.,0,treeview from window updat lack possibl select ceirtain treeviewnod from code
382,Mouse sensors and other similar harware devices.,0,mous sensor other similar harwar devic
383,For user the sensors are the different places and ways to touch in space having XYZ coordinates like:,0,user sensor differ place way touch space have coordin like
385,This is the second question with kind of hardware device is use to.,0,thi second question with kind hardwar devic
388,And when you type GlyphUri in the VS XAML Editor and type equal sign it pops up an opinions menu to open a FontIcon Wizard.,0,when type glyphuri xaml editor type equal sign pop opinion menu open fonticon wizard
390,When you select either on it automtically adds the font to a Folder under your project called Fonts that you can specify using a ms-appx resource path...,0,when select either automt add font folder under your project call font that specifi use appx resourc path
396,If you open the FontIcon Wizard it looks similar to the old Windows CharMap Application Except it also has an extra button called Manage Fonts When you click it you get a Font Management Page that lets you Add New Font from your harddisk Download a New Font from nuget...etc...… more,0,open fonticon wizard look similar window charmap applic except also extra button call manag font when click font manag page that let font from your harddisk download font from nuget more
398,The document said that `Occurs when the user invokes the system button for close (the 'x' button in the corner of the app's title bar).`,0,document said that occur when user invok system button close button corner titl
399,But when user tapping 'x' button on Sets window ( https://i.imgur.com/WZiITQ6.png ) the event not raised correctly.,0,when user tap button set window http imgur wziitq event rais correctli
402,Because - a lot of user post a bug report to the app review on the Microsoft Store.,0,becaus user post report review microsoft store
415,The LaunchUriForResultsAsync method works fine.,0,launchuriforresultsasync method work fine
416,But we can't change the size of the window that is opened.,0,chang size window that open
417,It is always 500x500.,0,alway
419,This prevents us from using this API.,0,thi prevent from use thi
421,When running a UWP app on Win 10 desktop I'm able to add two TimedTextCues to a TimedMetadataTrack with the same StartTime but on mobile it results in a crash.,0,when run desktop abl timedtextcu timedmetadatatrack with same starttim mobil result crash
422,I'm guessing this is a bug because it doesn't produce an understandable exception.,0,guess thi becaus doesn produc understand except
423,If I add the cues to the track before adding the track to mediaSource.ExternalTimedMetadataTracks the crash happens when adding the track.,0,cue track befor ad track mediasourc externaltimedmetadatatrack crash happen when ad track
424,I reproduced this on Mobile Emulator 10.0.14393.0 WXGA 4.5 inch 1GB and on a Lumia 640 running 10.0.15063.1088.,0,reproduc thi mobil emul wxga inch lumia run
434,Windows.Devices.SerialCommunication.SerialDevice can't receive data in some cases.,0,window devic serialcommun serialdevic receiv data some case
438,3) Comment lines from 105 to 108 where serial device settins read.,0,comment line from where serial devic settin read
446,5) Connect to port and try to send data to it,0,connect port send data
447,6) You will see that await loadAsyncTask never ends...,0,will that await loadasynctask never end
449,The last three days I was working hard to solve a problem submitting our UWP app to the store.,0,last three day work hard solv problem submit store
450,Now I know why it was not working and I want to make my knowledge public.,0,know work want make knowledg public
453,We have an UWP app targeting Windows 10 fall creators update which was published successfully to the sore previously.,0,have target window fall creator updat which publish success sore previous
454, A new version fails the certification process with “10.4.2 App Crash or Freeze”,0,version fail certif process with crash freez
456,Side loadable release builds are also starting and working on our build and test machines,0,side loadabl releas build also start work build test machin
458,(This package contains our code compiled with the native tool chain),0,thi packag contain code compil with nativ tool chain
463,This package does always crash after side loading it.,0,thi packag doe alway crash after side load
464,So this crash is not the problem reported by the certification process!,0,thi crash problem report certif process
465,Now things are very complicated:,0,thing veri complic
466,- The uploaded “.appxupload” package contains the .NET dlls which are compiled via the native tool chain on the Microsoft certification server which generates a package which fails at startup.,0,upload appxupload packag contain dll which compil nativ tool chain microsoft certif server which gener packag which fail startup
467,The same build process on my developer machine with the locally installed native tool chain generates perfectly loadable builds.,0,same build process develop machin with local instal nativ tool chain gener perfectli loadabl build
468,Unfortunately there are no more details available from the certification process.,0,unfortun there more detail avail from certif process
469,Also Microsoft support could not help me.,0,also microsoft support could help
470,They build a package which fails without details and I can not download the build package for debugging.,0,they build packag which fail without detail download build packag debug
473,The test-flight certification process builds the same package internally.,0,test flight certif process build same packag intern
474,Fortunately it does not try to start the build as part of the certification process.,0,fortun doe start build part certif process
475,So I was able to install the test flight package on my local machine for debugging.,0,abl instal test flight packag local machin debug
476,And it crashed at startup!,0,crash startup
478,Using some gflags and VS I was able to find that the entry point for “FormatMessage” was not found.,0,use some gflag abl find that entri point formatmessag found
479,- Entry point for “FormatMessage” not found: After some searching I found this https://github.com/AArnott/pinvoke/commit/2843cb918562050fd4e6df1f3fca0c72f4812eb4 and yes I was using this library with the old version.,0,entri point formatmessag found after some search found thi http github aarnott pinvok commit use thi librari with version
482,So the native tool chain compiles against the wrong entry point which causes the app crash at startup.,0,nativ tool chain compil against wrong entri point which caus crash startup
483,But why was it working on my local machine?,0,work local machin
484,This is because I am using Visual Studio 15.7.1 which has already fixed the problem.,0,thi becaus use visual studio which alreadi fix problem
485,Unfortunately the build infrastructure of Microsoft which is used for the UWP certification process (at least for our targeted OS version: Windows 10 falls creators update) uses the buggy version of the SupportedAPIs-x?,0,unfortun build infrastructur microsoft which use certif process least target version window fall creator updat use buggi version supportedapi
487,After I used the latest version of PInvoke.Kernel32.dll which contains a workaround for the problem all was fine.,0,after use latest version pinvok kernel which contain workaround problem fine
490,- The Microsoft Build server for submitted UWP packages is using a buggy “C:\Program Files (x86)\Windows Kits\10\App Certification Kit\SupportedAPIs-x?,0,microsoft build server submit packag use buggi program file window kit certif supportedapi
492,Local release builds created with the native toolchain of VS 15.7.1 are working.,0,local releas build creat with nativ toolchain work
493,Here the SupportedAPIs-x?,0,here supportedapi
498,I hope this helps!,0,hope thi help
503,Maybe it will help someone.,0,mayb will help someon
507,Debug build of the app is starting and working on our developer machine,0,debug build start work develop machin
511,Notice: DataUri Property and Resource path ms-appx:/// pointing to svg file added to visual studio project under an Svg folder.,0,notic datauri properti resourc path appx point file ad visual studio project under folder
514,Then MyButton.txt can contain: getting the ms-appx path correct and not mistyped is a serious pain in the neck... that's why Microsoft should let people drag and drop them from their project tree in ms-appx path format....,0,then mybutton contain get appx path correct mistyp seriou pain neck that microsoft should peopl drag drop them from their project tree appx path format
519,For WindowsML and MachineLearning.NET applications we need to monitor processor usage specificly by AI processes in task manager.,0,windowsml machinelearn applic need monitor processor usag specificli process task manag
522,After a trial has expired the expiration date is set to:,0,after trial expir expir date
531,Previously this is messy because it requires setting from C# code to measure height of font and multiply by number of lines to set textbox height from code.,0,previous thi messi becaus requir set from code measur height font multipli number line textbox height from code
532,My approach is 100% XAML and doesn't require messy calculations.,0,approach xaml doesn requir messi calcul
534,When HeightLine = -1 then the height is set with Height Property.,0,when heightlin then height with height properti
536,The default value for HeightLine can be set to -1 by default to maintain backwards compatibility,0,default valu heightlin default maintain backward compat
539,(not everybody cares about drawing pixels on a paper and placing everything that way.... line numbers is enough for a control panel type setttings page...),0,everybodi care about draw pixel paper place everyth that line number enough control panel type sett page
548,It is not clear in what order I should check these properties to allow a user to continue.,0,clear what order should check these properti allow user continu
549,Let's say I have a couple of views and their related viewmodels.,0,have coupl view their relat viewmodel
550,The viewmodels have some common logic and common properties that I'd like to put in a base view model class to not repeat myself.,0,viewmodel have some common logic common properti that like base view model class repeat myself
551,And if I have 5 viewmodels deriving from my base view model and my base view model has the boolean IsLoading property I want to be able to x:Bind to this IsLoading property from each view.,0,have viewmodel deriv from base view model base view model boolean isload properti want abl bind thi isload properti from each view
552,Several members of returned JSON from Twitter's API are missing from the Services.Twitter implementation.,0,sever member return json from twitter miss from servic twitter implement
553,This returns the full URL of a t.co shortened URL in a tweet:,0,thi return full shorten tweet
555,The title of the URL as displayed in the URL card on the tweet:,0,titl display card tweet
557,For quote tweets a parameter named quoted_status returns information about a quoted tweet.,0,quot tweet paramet name quot statu return inform about quot tweet
560,WinRT is littered with Async getters that greatly impede porting code and add unnecessary complexity for many cases.,0,winrt litter with async getter that greatli imped port code unnecessari complex mani case
562,When I've already created a dedicated thread anyway off the main UI for processing I don't need nor want WinRT API's spawn even more threads.,0,when alreadi creat dedic thread anyway main process need want winrt spawn even more thread
564,Although the intentions of increased threading throughput are respectable focus on writing API's that are foremost developer friendly.,0,although intent increas thread throughput respect focu write that foremost develop friendli
565,Remember Steve Balmer - developers developers developers.,0,rememb steve balmer develop develop develop
572,The new API for Windows 1803 to create DisplayMonitor instance always fails with ERROR_FILE_NOT_FOUND exception.,0,window creat displaymonitor instanc alway fail with error file found except
573,No sample code yet available in SDK.,0,sampl code avail
574,Tested on two Windows 10 systems with 17134.48.,0,test window system with
575,Tested in both c++ and c#.,0,test both
576,See console cpp/winrt sample code here:,0,consol winrt sampl code here
587,Currently there is no way to collect console logs of an installed UWP app from xbox.,0,current there collect consol log instal from xbox
590,The Microsoft-Windows-WMI-Activity ETW provider has some updated events with new fields on WIndows 10 1803 (specifically event 11 but there may be other ones) but the version field in these events has not been updated.,0,microsoft window activ provid some updat event with field window specif event there other one version field these event been updat
593,what I think cool is getting the LatLong points of visible map layer allowing me to place any useful information on the sides or corner.,0,what think cool get latlong point visibl layer allow place use inform side corner
595,Trackpad activities are not unified across different controls.,0,trackpad activ unifi across differ control
597,However we can't do the same thing in map control or in photos app.,0,howev same thing control photo
598,It acts just like using a mousewheel with increment and it makes us feel awful.,0,act just like use mousewheel with increment make feel aw
599,broadFileSystemAccess works when min version = 15036.,0,broadfilesystemaccess work when version
601,PickSingleFileAsync and PickSaveFileAsync functions do not work on IOT they just return nothing.,0,picksinglefileasync picksavefileasync function work they just return noth
602,Also phone has support but is painful to use why is it different to the PC version?,0,also phone support pain differ version
603,Can it be made truly universal please.,0,made truli univers pleas
604,Notepad has been updated to support Line endings from Unix Linux and Mac.,0,notepad been updat support line end from unix linux
608,I would like to have A2DP Sink profile on windows 10 specially on IoT Core I know that most of the times is related to the drivers of the BT chip but citing your site the following RFCOMM services are not supported:,1,would like have sink profil window special core know that most time relat driver chip cite your site follow rfcomm servic support
612,Audio Source (0x110A) and Sink (0x110B),0,audio sourc sink
615,Its usage would be similar to SelectedForeground and SelectedBorderBrush:,0,usag would similar selectedforeground selectedborderbrush
616,SelectedBackground property - Gets or sets a brush that provides the background of a calendar item that's selected.,0,selectedbackground properti get set brush that provid background calendar item that select
618,I experienced problem with UWP ListView particularly using ISupportIncrementalLoading interface as a datasource.,0,experienc problem with listview particularli use isupportincrementalload interfac datasourc
619,A few words about problem context:,0,word about problem context
