id,sentence,label,clean
1635_2,Will see all shared resources.,0,see share resourc
1635_3,One shared folder can be set on phone device.,0,one share folder set phone devic
1635_4,Easy to access and transfer on both sides PC-Phone.,0,easi access transfer side pc phone
1635_5,A business feature that would be really nice to have support for it the ability to tie into a VoIP network for voip phone calls... the most common architecture is the SIP (Session Initiation Protocol).,1,a busi featur would realli nice support abil tie voip network voip phone call common architectur sip session initi protocol
1635_6,So I would like the ability to configure a SIP client that ties into our VoIP PBX and phone system.. so my WP7 would basically become my desk phone (extension).,1,so i would like abil configur sip client tie voip pbx phone system wp would basic becom desk phone exten
1635_7,The only way this would really work well is if it ran in the background like the phone's native phone functionality.,0,way would realli work well ran background like phone nativ phone function
1635_9,If there is an app developer the a customer lukes i'd be good to see everything that they have made.,1,if app develop custom luke good see everyth made
1635_10,"Full (or almost) Entity Framework support, including graphic class designer and interop with regular EF assemblies, making it easy for developers to reuse model and persistence classes in the phone, without the need to redo all the work in Linq and some nasty tricks.",0,full almost entiti framework support includ graphic class design interop regular ef assembl make easi develop reu model persist class phone without need redo work linq nasti trick
1635_12,It would be nice to have the Deployment ability on my home PC able to be done wirelessly.,1,it would nice deploy abil home pc abl done wirelessli
1637_1,"This includes deploying in Visual Studio while developing, and using the Application Deployment Tool that is installed w/ the dev tools.",0,thi includ deploy visual studio develop use applic deploy tool instal w dev tool
1638_1,"For me, the benefit would be that when I don't have a microUSB cable handy, I can still dev and deploy to my phone to try something out, or deploy my friend's XAP to my phone w/o having to go find a cable first.",0,benefit would i microusb cabl handi i still dev deploy phone tri someth deploy friend xap phone w go find cabl first
1639_1,"This could be implemented via WiFi, of course (since Zune does wireless Sync already), or even Bluetooth once we get Bluetooth data transfer ability.",0,thi could implement via wifi cour sinc zune wireless sync alreadi even bluetooth get bluetooth data transfer abil
1640_1,Wp7.5 lacks USB audio functionality with Microsoft Sync in cars.,0,wp lack usb audio function microsoft sync car
1640_2,Bluetooth playing audio is very limited.,0,bluetooth play audio limit
1640_3,Requesting MTP and mass storage functionality since competitors like iPhone are able to do all this already with Sync.,1,request mtp mass storag function sinc competitor like iphon abl alreadi sync
1641_1,"In IsolatedStorage ,image file can save to local MediaLibrary,why not record wave file can not?",0,in isolatedstorag imag file save local medialibrari record wave file
1642_1,too slow and too little possibilities,0,slow littl possibl
1644_2,I took a while until I realized that I forgot {StaticResource} within the Style attribute...,0,i took i realiz i forgot staticresourc within style attribut
1645_1,It's very hard to create application supporting multiple languages.,0,it hard creat applic support multipl languag
1645_2,"Give functionalities like Resource manager, as given by IDE of other platforms.",1,give function like resourc manag given ide platform
1645_3,Managing resources and folder structure for them should be made easier.,1,manag resourc folder structur made easier
1645_4,make an EQ for the mp3 player...at the moment the volume it's really low,1,make eq mp player moment volum realli low
1645_5,Curently 20 persons max.,0,curent person max
1645_7,"Please enable pinning of the ""Wi-Fi"" settings on Start page.",1,plea enabl pin wi fi set start page
1646_1,SplashScreenImageLight and SplashScreenImageDark would be great!,1,splashscreenimagelight splashscreenimagedark would great
1647_1,"After that, it would be great to have the option to select an image from IsolatedStorage so that my app can update its splash screen image as needed.",1,would great option select imag isolatedstorag app updat splash screen imag need
1650_2,Make it so that a meteo style app would only need to adapt its UI to run on Windows phone.,1,make meteo style app would need adapt ui run window phone
1652_1,It would also be nice to have to deploy only one package to the marketplace but only the needed bits would be tranfered.,1,it would also nice deploy one packag marketplac need bit would tranfer
1653_1,Add movies and books would be an excellent addition for the system !,1,add movi book would excel addit system
1653_2,"Enable Speech Command to play songs selection by saying ""play song name"", ""play artist"", ""play album"".",1,enabl speech command play song select say play song name play artist play album
1654_1,I believe the single most important thing for Windows Phone to be successful is that users in all countries should have the same services available.,1,i believ singl import thing window phone success user countri servic avail
1657_1,Now when the marketplace has become available it would be great if users in other countries than US could migrate their accounts to the country they really live in.,1,marketplac becom avail would great user countri us could migrat account countri realli live
1658_1,"Since windows phones are selling hot in countries like India, browser should start displaying Indian language characters.",1,sinc window phone sell hot countri like india browser start display indian languag charact
1658_2,Allow user to set different accent colors for different tiles.,1,allow user set differ accent color differ tile
1658_3,"we should have small tiles instead of a long list of apps of which you downloaded, like android and ios.",1,small tile instead long list app download like android io
1658_7,An app should be able to publish a service that is disvoerable and consumable by other apps.,1,an app abl publish servic disvoer consum app
1658_8,"For example, if I have an app that can process images, I want other apps to be able to dicover my app and submit photos for me to process.",1,exampl i app process imag i want app abl dicov app submit photo process
1659_1,I would like access to a stream for music played via the media library.,1,i would like access stream music play via media librari
1660_1,"i wish the functionality to access and synchronize the public folder from exchange, e.g. the public contacts or the calendar.",1,wish function access synchron public folder exchang e g public contact calendar
9566,This would enable live traffic aware apps.,0,thi would enabl live traffic awar app
9569,Please try other formatting like bold italics shadow to distinguish titles/subtitles from content.,1,plea tri format like bold ital shadow distinguish titl subtitl content
9576,Since computers were invented to save time I suggest we be allowed to upload them all in one zip file - using numbering for the file names and the portal could place them in the right order.,1,sinc comput invent save time i suggest allow upload one zip file use number file name portal could place right order
9577,Allow rearranging if the user wants to change them!,1,allow rearrang user want chang
9579,Add SIMD instructions for better use of ARM NEON instructions for math and games.,1,add simd instruct better use arm neon instruct math game
9580,Also using a hot swapping code generator (optimized machine code like HotSpot in Java does) would also be very helpful to mitigate slow C# code.,1,also use hot swap code gener optim machin code like hotspot java would also help mitig slow c# code
9587,Microsoft should seriously look into getting rid of Symantec for all these payment stuff.,1,microsoft seriou look get rid symantec payment stuff
9599,I would be extremely useful in a variety of app types to be notified upon call started and ended events at least be able to check whether or not the device is being used for a phonecall.,1,i would extrem use varieti app type notifi upon call start end event least abl check whether devic use phonec
9626,I would like to see informatin about the certification process in the dev center app.,1,i would like see informatin certif process dev center app
9628,It would be nice to see at a glance if an app is featured in one of the markets .,1,it would nice see glanc app featur one market
9630,Also I would be fun to have a record showing the featured markets and dates.,1,also i would fun record show featur market date
9636,Make ProgressRing control available for Windows Phone just like Win8.,1,make progressr control avail window phone like win
9657,It would be great if the OS moved on to the second third etc NFC record and tried to trigger off of them until there was a success.,1,it would great os move second third etc nfc record tri trigger success
9660,We need for our applications on each of the mobile platforms to be able to read data on a separate NDEF records contained in an NDEF message.,1,we need applic mobil platform abl read data separ ndef record contain ndef messag
9670,Provide Process Class/APIs (like that for regular Windows) to develop lower level operations like Task Manager in Windows,1,provid process class api like regular window develop lower level oper like task manag window
9686,Please add the possibility the set price (& market distribution) and trial mode existence individually for the XAPs.,1,plea add possibl set price market distribut trial mode exist individu xap
9702,Add the ability to do memory profiling on background agent (periodic) as they are limited on memory and sometimes its too hard to catch memory leaks.,0,add abil memori profil background agent period limit memori sometim hard catch memori leak
9706,Either one has to use .NET to access a library or Microsoft advises to do a .NET app with native code in a WinRT component.,0,either one use net access librari microsoft advi net app nativ code winrt compon
9709,Don't limit us artifically just because you don't like native developers.,0,limit us artif like nativ develop
9735,These page templates should be updated to use the medium-sized semibold font by default for the title text.,1,page templat updat use medium size semibold font default titl text
9750,Task-based operations would make the code much more clean and readable.,1,task base oper would make code much clean readabl
9754,Add a boolean to CameraCaptureTask to indicate whether you want it to save the picture taken to be saved to the camera roll.,1,add boolean cameracapturetask indic whether want save pictur taken save camera roll
9755,Please expose ETW logging namespaces like System.Diagnostics.Eventing so that it is possible to log events from the windows 8 app.,1,plea expo etw log namespac like system diagnost event possibl log event window app
9756,Currently the only way to take advantage of the direct manipulation in a XAML Windows store app is by using a ScrollViewer.,0,current way take advantag direct manipul xaml window store app use scrollview
9794,Instead of having a top charts style listing where the most popular apps are displayed to every phone anywhere create a new form of distribution where the results are randomized every time a user looks at the marketplace.,1,instead top chart style list popular app display everi phone anywh creat new form distribut result random everi time user look marketplac
9796,Highly rated apps should appear near the top more and they should appear less and less frequently and the rating of the app dwindles.,1,highli rate app appear near top appear less less frequent rate app dwindl
9799,It seems to me that all good apps/games should have a chance at decent exposure in the top charts and waiting to be featured just isn't worth it.,1,it seem good app game chanc decent exposur top chart wait featur worth
9819,Maybe you should think about some way to reward those users who take their time to actually try an app and review it.,1,mayb think way reward user take time actual tri app review
9829,It would be great to be able to use the WP8 emulator (and Surface emulator for that matter) for mobility demonstrations i.e. when I deliver a Dynamics CRM demo I often (nearly always) want to include mobility scenarios on the same screen as the rest of the demo.,1,it would great abl use wp emul surfac emul matter mobil demonstr e i deliv dynam crm demo i often nearli alway want includ mobil scenario screen rest demo
9873,It will even allow seamless migration to new hardware.,0,it even allow seamless migrat new hardwar
9926,I would like to ask Microsoft to give us a tool(option in emulator) with which we can take screenshots once in one emulator and it will produce screenshots in all resolutions and all languages supported by our app.,1,i would like ask microsoft give us tool option emul take screenshot one emul produc screenshot resolut languag support app
9929,You have to run one emulator take screenshots close it and run another and so on.,0,run one emul take screenshot close run anoth
9978,SharpDX proves that those key technologies can be made available to CSharp: I would suggest to either support the project or to provide your own interface.,1,sharpdx prove key technolog made avail csharp i would suggest either support project provid interfac
9980,It would be more natural to allow the physical search key to activate the search function on the active application rather than loading Bing which is rarely the goal.,1,it would natur allow physic search key activ search function activ applic rather load bing rare goal
9994,Associate bound objects to data templates implicitly by type instead of explicitly by template name.,1,associ bound object data templat implicitli type instead explicitli templat name
10007,For more information see Data Binding.,0,inform see data bind
10027,On WP8 add optional support to hook these hardware keys press events for the lens (plug-in) features...hardware keys should include vol+ vol- stage 1 (light press) camera shutter stage 2 (deep press) camera shutter.,1,on wp add option support hook hardwar key press event len plug featur hardwar key includ vol vol stage light press camera shutter stage deep press camera shutter
10028,"When an application has problems or when a problem is detected in advance by the developer until the publication of the correction version the client is without knowing what is happening, it would be possible for Microsoft to implement a communications resource developer for customers who have installed its application?",1,applic problem problem detect advanc develop public correct version client without know happen would possibl microsoft implement commun resourc develop custom instal applic
10168,Read/write accsess to email sync settings could enable applications to create custom sync profiles (based on week-days time position etc).,1,read write accsess email sync set could enabl applic creat custom sync profil base week day time posit etc
10203,It s impossible to connect easily to ftp network I suggest to include it in the future sdk.,1,it imposs connect easili ftp network i suggest includ futur sdk
10204,I hope Microsoft can open Asia voice function fastest,1,i hope microsoft open asia voic function fastest
10212,We need support special multitasking tasks like VOIP and IM!,1,we need support special multitask task like voip im
10260,Please add the possibility to add your own spell check service or provide the data if a system wide one existed.,1,plea add possibl add spell check servic provid data system wide one exist
10267,If Microsoft created some incentives like a free device (Blackberry did this) and a free year of membership (Amazon did this) it could drive a lot of developers to the platform which is crucial to the platform taking off.,1,if microsoft creat incent like free devic blackberri free year membership amazon could drive lot develop platform crucial platform take
10297,I would be a really nice gesture to have an option wich can put everything to the other side so when left handed people scroll they could also see the content.,1,i would realli nice gestur option wich put everyth side left hand peopl scroll could also see content
10389,It would be great to be able to have the emulator location data use the NMEA file format - either via file import/export or using the files directly as a feed.,1,it would great abl emul locat data use nmea file format either via file import export use file directli feed
10408,currently you can only pin an album but it would be useful if you can pin a single image as a tile.. that way you have easy access to a it.,1,current pin album would use pin singl imag tile way easi access
10459,why shouldn't I as user be able to see reviews made by people from other countries?,1,i user abl see review made peopl countri
10469,For apps that synchronize or connect to networks sporadically it would be handy to have an easy way to detect if you are on a cheap connection so if WiFi is connected or the device is connected to the web via USB.,1,app synchron connect network sporad would handi easi way detect cheap connect wifi connect devic connect web via usb
10474,So suggestion is to add properties like “IsWiFiConnected” and “IsCableConnected” to DeviceNetworkInformation that execute fast.,1,so suggest add properti like iswificonnect iscableconnect devicenetworkinform execut fast
10492,Give developers good explanation what they do wrong and enforce good design.,1,give develop good explan wrong enforc good design
10494,Apps should take no longer than 2-3 seconds to start and need to explain why they would take longer.,1,app take longer second start need explain would take longer
10540,Please provide APIs for call forwarding and other call management functions(hold/unholdswapconferenceetc),1,plea provid api call forward call manag function hold unholdswapconferenceetc
10541,As a user I would like to be able to select songs that I have put on the device (from my library) to wake up to.,1,as user i would like abl select song i put devic librari wake
10573,Thus this idea is actually for the developers to make scrolling faster after each subsequent scroll like every 5 scrolls the scrolling speed will increase..,1,thu idea actual develop make scroll faster subsequ scroll like everi scroll scroll speed increa
10583,in addition the user should be able to take a scree shot within the multitasking area by using a finger gesture to drag the app towarda the bottom of the screen a screen capture icon should appear and the outer edges of the icon should fill with green and onve the edges are completly green a photograph noise will occur allow with a sudden screen flare to tell the user the screen shot has been taken and saved in the saved images folder,1,addit user abl take scree shot within multitask area use finger gestur drag app towarda bottom screen screen captur icon appear outer edg icon fill green onv edg completli green photograph noi occur allow sudden screen flare tell user screen shot taken save save imag folder
10600,We need the ability for developers to add relevant tags to their app descriptions we then need the ability to search for apps with those tags tags should also be verified during app submission to ensure theyre relevant,1,we need abil develop add relev tag app descript need abil search app tag tag also verifi app submiss ensur theyr relev
10633,It will be pleasant to go the main page of the app in the marketplace to see the general présentation screenshots & the other users reviews,1,it pleasant go main page app marketplac see gener pr sentat screenshot user review
10636,Allow user to send Video Audio and more pictures in an MMS now only one pic is supported,1,allow user send video audio pictur mm one pic support
10649,Allow access to raw data such as signal strength imformation to allow creation of indoor location positioning using available wifi bluetooth or cellular networks when no gps data is available.,1,allow access raw data signal strength imform allow creation indoor locat posit use avail wifi bluetooth cellular network gp data avail
10655,Since windows phones are selling hot in countries like India browser should start displaying Indian language characters.,1,sinc window phone sell hot countri like india browser start display indian languag charact
10677,And a smart dialer can then be a full alternative to the built-in phone app since the app also can have a quick-button for goto the regular phone app whenever the user wants to do that.,1,smart dialer full altern built phone app sinc app also quick button goto regular phone app whenev user want
10678,As an alternative to giving write-access to calendar (which can be hard to get a go on for security reasons) let us at least open an appointment directly in the calendar app.,1,as altern give write access calendar hard get go secur reason let us least open appoint directli calendar app
2861,Signal strength directly impacts video playback experience.,0,signal strength directli impact video playback experi
2864,But reusing the operating system component saves us development effort and ensures it looks as expected as the operating system evolves.,0,reu oper system compon save us develop effort ensur look expect oper system evolv
2874,You can ask for a request but it's not clear what and when something will happen.,0,ask request clear someth happen
2894,With windows u have the UI app and the service app hosted locally  may be the IIS express used during local debug can be used.,0,window u ui app servic app host local may ii express use local debug use
2897,This new approach of developing applicaitons simlifies the UI development  where developer get rid of learning other technologies like java scriptangularjquerystyle sheets and all those n number of scripts.,0,thi new approach develop applicaiton simlifi ui develop develop get rid learn technolog like java scriptangularjquerystyl sheet n number script
2903,Typical problem here would be deployment(Installationupdate) of the UI application to client machine But if we simplify this process of deployment like having the rules that the UI app should be only one obfuscated executable file It should not depend on reference… more,0,typic problem would deploy installationupd ui applic client machin simplifi process deploy like rule ui app one obfusc execut file it depend refer
2909,Bonus points for it to be xaml standard compliant,0,bonu point xaml standard compliant
2913,In addition this will allow a greater prominence of XAML Standard and greater acceptance in the market and in the media.,0,in addit allow greater promin xaml standard greater accept market media
2927,Don't require developers to use the background task builder and background triggers just to activate an app in the background.,0,requir develop use background task builder background trigger activ app background
2930,A control that offers hour minute & second selection would be helpful.,0,a control offer hour minut second select would help
2931,Add to CollectionViewSource function pointer to get the group objects not just PropertyPath,0,add collectionviewsourc function pointer get group object propertypath
2935,A DatePickerFlyout whose Date is two-way bound will update target-to-source but not source-to-target.,0,a datepickerflyout whose date two way bound updat target sourc sourc target
2940,When functions and FallbackValue is used in an x:bind at same time the parameter must match exactly.,0,function fallbackvalu use x bind time paramet must match exactli
2955,Playback seamlessly between one media and another,0,playback seamlessli one media anoth
2977,A control for visualizing and editing networks graphs and flow-charts,0,a control visual edit network graph flow chart
2996,Leave them alone!),0,leav alon
3000,Does not make sense that an Idle task would be suspended for not being busy enough.,0,doe make sen idl task would suspend busi enough
3001,Making the task more busy (to work around idle tasks being suspended) would mean more battery usage kind of the opposite of what you want.,0,make task busi work around idl task suspend would mean batteri usag kind opposit want
3011,Microsoft wants us to build more connected app with Project Rome API.,0,microsoft want us build connect app project rome api
3019,In 15063 we can extend brush (by XamlCompositionBrushBase).,0,in extend brush xamlcompositionbrushba
3029,It also annoys during development because now my solution has to have 4 target platforms while it could just have one.,0,it also annoy develop solut target platform could one
3034,What I want is to drag and drop a file then be able to get its full path and file name as stored on the disk and access it using standard C++ IO file access functions such as fopen fread etc.,0,i want drag drop file abl get full path file name store disk access use standard c io file access function fopen fread etc
3035,I don't want to use XAML because: it looks complicated it looks like it can reduce performance I'm making 3D heavy DirectX based applications that need full performance.,0,i want use xaml look complic look like reduc perform i make d heavi directx base applic need full perform
3045,For example I drag and drop a BMP image my app compresses it and saves as PNG image automatically in the same folder with the same name.,0,exampl i drag drop bmp imag app compress save png imag automat folder name
3057,Dual screen + Google Card Glass fulfill the function and make the application very attractive.,0,dual screen googl card glass fulfil function make applic attract
3064,We wanna to commuicate other App in Desktop.,0,we wanna commuic app desktop
3065,not only other UWP but WPF application.,0,uwp wpf applic
3073,I've done the same tests in UWP mode using DXGI_SWAP_EFFECT_FLIP_DISCARD and results were the same slow as in Win32/WinAPI.,0,i done test uwp mode use dxgi swap effect flip discard result slow win winapi
3082,From what I see ASTC would be great for that have good quality but also small size looks like it has lot of format options so I could choose what I want.,0,i see astc would great good qualiti also small size look like lot format option i could choo i want
3102,I'm pretty sure the new TreeView is not Fall Creators Update dependent.,0,i pretti sure new treeview fall creator updat depend
3115,Map became unusable after phone 10.0.15063 update.,0,map becam unu phone updat
3118,ResolveCompleted event comes after ten seconds.,0,resolvecomplet event come ten second
3123,d) Lines on traffic layer are blurred jagged and looking bad.,0,line traffic layer blur jag look bad
3127,While nice looking UWP UI is not well suited for creating UI-heavy classic applications (think VisualStudio/AutoCAD/Blender/LOBs with a lot of data) that you would never want to use on tablet/phone.,0,nice look uwp ui well suit creat ui heavi classic applic think visualstudio autocad blender lob lot data would never want use tablet phone
3135,If our - ISV - UWP App also have this feature we can spent more time to trying the new feature and Insider customer and testers can use it and we could got feedbacks.,0,if isv uwp app also featur spent time tri new featur insid custom tester use could got feedback
3153,Because if you currently assign a Binding a VisualState setter as below it will resolve the value of the binding and assign that to the target while you would like to assign the binding itself.,0,becau current assign bind visualst setter resolv valu bind assign target would like assign bind
3154,This will allow designs and implementations to change bindings depending on states and even help some states where some bindings are not required to be temporarily set to x:Null for performance (handy in complex screens).,0,thi allow design implement chang bind depend state even help state bind requir temporarili set x null perform handi complex screen
3167,We can see the entries added in the registry but client cannot access the interfaces.,0,we see entri ad registri client cannot access interfac
3176,For example lets say I want to create shorthand for aligning a control inside RelativePanel fully horizontal like AlignHorizontalWithPanel.,0,exampl let say i want creat shorthand align control insid relativepanel fulli horizont like alignhorizontalwithpanel
3183,Allows desktop apps to incrementally adopt UI innovations and creates a bridge to UWP for app UI.,0,allow desktop app increment adopt ui innov creat bridg uwp app ui
3184,I tried the converted app using IME.,0,i tri convert app use ime
3188,We want to improve support Google IME.,0,we want improv support googl ime
3194,I thinks it's not difficult to do since Cortana for PC supports up to 13 languages as listed on https://support.microsoft.com/en-us/instantanswers/557b5e0e-0eb0-44db-87d6-5e5db6f9c5b0/cortana-s-regions-and-languages,0,i think difficult sinc cortana pc support languag list http support microsoft com en us instantansw b e e eb db e db f c b cortana region languag
3240,You can verify this with the CameraStreamCorrelation sample.,0,verifi camerastreamcorrel sampl
3243,The following streams are available on the PC:,0,follow stream avail pc
3248,The following streams are available on the XBOX:,0,follow stream avail xbox
3253,Are there any plans to support skeleton tracking on the XBOX?,0,plan support skeleton track xbox
3256,It seems such a shame that the new Kinect drivers expose the Kinect via this API and yet the ExposureControl is marked as being not supported for the Kinect.,0,it seem shame new kinect driver expo kinect via api yet exposurecontrol mark support kinect
3257,From the libfreenect2 library it seems entirely possible to tell the Kinect not to do auto-exposure.,0,libfreenect librari seem entir possibl tell kinect auto exposur
3261,I expect that the content set directly (the text) to persist after closing the application.,0,i expect content set directli text persist close applic
3264,To me something that may cause a runtime crash (and that the compiler clearly knows to flag) should not a warning but an error.,0,to someth may cau runtim crash compil clearli know flag warn error
3270,xbox dev mode companion work ipv6 please...,0,xbox dev mode companion work ipv plea
3271,"Make it really smooth to update code of a UWP app,  like you are already doing with the XAML part the app is automatically reloaded without being shut down and relaunched.",1,make realli smooth updat code uwp app like alreadi xaml part app automat reload without shut relaunch
3284,A XAML designer for Visual Studio in Windows 7.,0,a xaml design visual studio window
3304,The control would allow for the use of the contact picker but allows for manual entry and deletion of contacts.,0,control would allow use contact picker allow manual entri delet contact
3309,To give the user a sense of consistency the file picker remembers the last location that the user navigated to and will generally start at that location.,0,to give user sen consist file picker rememb last locat user navig gener start locat
3311,This is not always the best solution for example pretend you had a UWP app that asked the user to select a picture and a music file.,0,thi alway best solut exampl pretend uwp app ask user select pictur music file
3336,I am migrating my app from Windows Desktop using Core Audio API to UWP using hopefully AudioGraph.,0,i migrat app window desktop use core audio api uwp use hope audiograph
3348,We are exploring moving forward with UWP but currently there is no way to access the pipeline to add custom shaders and models like we do now in Virtual Earth with Microsoft.MapPoint.Graphics3D.GraphicsEngine3D and Microsoft.MapPoint.Rendering3D.Scene.Step.,0,we explor move forward uwp current way access pipelin add custom shader model like virtual earth microsoft mappoint graphic d graphicsengin d microsoft mappoint render d scene step
3357,I'm developing a Java application so interop with C# is kinda tricky while interop Shell32 API or C libraries is pretty easy and straightforward with JNA.,0,i develop java applic interop c# kinda tricki interop shell api c librari pretti easi straightforward jna
3386,It is very difficult to Create a Custom RichEditBox with all the basic features Like Text Formatting Bullets and numbering Support for Inking Like OneNote and also to support adaptive layout that's too much work for basic Text editing.,0,it difficult creat custom richeditbox basic featur like text format bullet number support ink like onenot also support adapt layout much work basic text edit
3390,I'm creating app using face detection.,0,i creat app use face detect
3394,If we put the MKV in another service or server the video is reproduced but the connection with OneDrive has been lost.,0,if put mkv anoth servic server video reproduc connect onedr lost
3417,It stops on the way.,0,it stop way
3430,Chinese and Italian support have already been asked for.,0,chine italian support alreadi ask
3434,In some cases an access error may occur at the time of opening a file or it may be opened correctly.,0,in case access error may occur time open file may open correctli
3435,We want a solution.,0,we want solut
3527,Something seems to have changed with loggingchannel possibly default manifest code that handles the string message has changed around 15043?,0,someth seem chang loggingchannel possibl default manifest code handl string messag chang around
3528,FWIW preview versions of windows post anniversary update were showing the message correctly.,0,fwiw preview version window post anniversari updat show messag correctli
3530,I'd like to have implicit DataTemplates in UWP.,0,i like implicit datatempl uwp
3535,Currently i can only input plain text in toast notification <input> since the type does not support password.,0,current input plain text toast notif input sinc type support password
3574,Developers need to have good and deep understanding of how UI virtualization works on UWP app,0,develop need good deep understand ui virtual work uwp app
3600,Currently you can use the Pivot or there are 3rd-party vendors providing a TabControl.,0,current use pivot rd parti vendor provid tabcontrol
3686,I'm converting some wpf apps to uwp and I'm missing a report control.,0,i convert wpf app uwp i miss report control
3697,Please open up the base classes for inheritance and provide a sample how to create a custom virtualizing panel.,1,plea open base class inherit provid sampl creat custom virtual panel
3706,Without this UWP is more or less a toy because any customization requires that the app be deployed completely separately.,0,without uwp less toy custom requir app deploy complet separ
3718,This is only relevant for desktop UWP apps.,0,thi relev desktop uwp app
3722,You can at least provide any of these solutions.,0,least provid solut
3748,I'd use this for my media phone playing Groove 24/7.,0,i use media phone play groov
3766,The panorama control is still the best control for my app and my users love it.,0,panorama control still best control app user love
3767,Updating the app to UWP is not possible without this control.,0,updat app uwp possibl without control
3785,Currently there is no way to prevent MenuFlyout from closing when user click any of its items.,0,current way prevent menuflyout close user click item
3786,I'm not even sure if it is not a bug because setting args.Cancel in Closing event is not working.,0,i even sure bug set arg cancel close event work
3791,Support I/O transactions on UWP platform as part of Windows Runtime API for file I/O,1,support i o transact uwp platform part window runtim api file i o
3796,For example three quick touch strokes to scroll immediately to the top or bottom.,0,exampl three quick touch stroke scroll immedi top bottom
3797,Really long lists and views are boring to scroll even at maximum scroll speed.,0,realli long list view bore scroll even maximum scroll speed
3798,Keyboard have Home/End keys to scroll to top/bottom but touch screen doesn't have same capability.,0,keyboard home end key scroll top bottom touch screen capabl
3816,But this library is fairly low-level.,0,librari fairli low level
3841,That concept is painfully evident when using Microsoft's Edge browser and you want to browse various Favorites menus.,0,concept pain evid use microsoft edg browser want brow variou favorit menu
3844,Specifically excellent mouse support means that menus will support all the hover actions that menus currently enjoy in win32 applications.,0,specif excel mou support mean menu support hover action menu current enjoy win applic
3846,The current situation requires two mouse clicks to accomplish the same thing as a simple hover should.,0,current situat requir two mou click accomplish thing simpl hover
3857,I don’t know what the component should look like.,0,i know compon look like
3861,It can happen that sometimes we do need a control to store a list of pages/elements that looks like a Pivot control but with a infinite list of pages/elements.,0,it happen sometim need control store list page element look like pivot control infinit list page element
3873,So I tried to find other ways such as Excel Access or SQL Server Compact Edition.,0,so i tri find way excel access sql server compact edit
3891,So application would request secret API keys as needed from system-provided secure storage.,0,so applic would request secret api key need system provid secur storag
3893,Release appx shouldn't have secret keys inside and keys should be on Windows Store server and those keys would be requested from server on application install.,0,relea appx secret key insid key window store server key would request server applic instal
3918,Another advantage is the developer already have a preview in design mode,0,anoth advantag develop alreadi preview design mode
3929,The idea would be to have a Try button on every sample.,0,idea would tri button everi sampl
3930,This button will generate a ready to use Visual Studio project with the current sample.,0,thi button gener readi use visual studio project current sampl
3931,It seems that animated GIFs disappear when application minimizes / restores.,0,it seem anim gif disappear applic minim restor
3956,* Allow the user to select items drag them around and resize them.,0,allow user select item drag around resiz
3964,We currently have a store app that works with our desktop app and it causes a great deal of confusion.,0,we current store app work desktop app cau great deal confu
3971,if you need anything from me for any reason I will do what ever I need to do to improve our software for our users.,0,need anyth reason i ever i need improv softwar user
3979,As developer I want to create custom picker like Date or Time pickers,0,as develop i want creat custom picker like date time picker
3991,you can't scroll at that point.,0,scroll point
4014, In an XAML page there are some buttons and command bar buttons both of which have access keys set.,0,in xaml page button command bar button access key set
4046,I am working on porting an app that could calculate MD5 checksums on a file.,0,i work port app could calcul md checksum file
4081,Being an enterprise developer the advent of Big Data I believe the SeaDragon PivotViewer lastest binaries should be ported over to WPF/UWP apps as it is a well needed tool.,0,enterpri develop advent big data i believ seadragon pivotview lastest binari port wpf uwp app well need tool
4085,Since we are preparing a custom control with the ScrollViewer the look and feel is not nice.,0,sinc prepar custom control scrollview look feel nice
4089,Microsoft is loosing a huge market by not supporting a full net standard.,0,microsoft loo huge market support full net standard
4097,Evidently the MediaComposition.SaveAsync() API internally uses the StorageApplicationPermissions.FutureAccessLists API which has a limitation of 1000 items.,0,evid mediacomposit saveasync api intern use storageapplicationpermiss futureaccesslist api limit item
4098,If you add more than 1000 clips created via MediaClip.CreateFromImageFileAsync() the API will fail with this exception:,0,if add clip creat via mediaclip createfromimagefileasync api fail except
4100,An item must be removed before another item is added.,0,an item must remov anoth item ad
4101,Additional information: The maximum number of items for the access list has been reached.,0,addit inform maximum number item access list reach
4110,In case app is installed in SD card and notification uses custom audio file default notification sound is played instead of custom audio file.,0,in case app instal sd card notif use custom audio file default notif sound play instead custom audio file
4117,In the end developers have to use some workarounds to simulate old behavior.,0,in end develop use workaround simul old behavior
4118,You can see that even Apps list in W10M simulates old behavior instead of default one.,0,see even app list w m simul old behavior instead default one
4133,When using FM radio i have my headphones plugged in.,0,use fm radio headphon plug
4140,This would make replying to messages etc.,0,thi would make repli messag etc
4169,I know it's not possible at the moment specially with all the hardware limitations but if you guys really are working on a surface phone bringing visual studio to it will be so huge.,0,i know possibl moment special hardwar limit guy realli work surfac phone bring visual studio huge
4177,The problem is the output port names are enumerated by the UWP API as just MIDI and not the name of the port as defined when they were setup.,0,problem output port name enum uwp api midi name port defin setup
4178,Reaper and other desktop programs are displaying the proper name.,0,reaper desktop program display proper name
4192,Including <windows.h> shouldn't generate compile warnings even the extra ones.,0,includ window h gener compil warn even extra one
4222,That would make all the users happy :),0,would make user happi
4224,Hololens let's you render on 2 backbuffers(stereoscopic) but it's hard to know if the output is correct because the emulator shows just one frame.,0,hololen let render backbuff stereoscop hard know output correct emul show one frame
